Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Frequency (Hz),AC Voltage (Vrms),Re[Impedance] (Ohm),-Im[Impedance] (Ohm),Re[Cp] (F),Im[Cp] (F),Re[Modulus],Im[Modulus],Re[Permittivity],Im[Permittivity],Loss Factor,Re[Sp.Impedance] (Ohm-cm),-Im[Sp.Impedance] (Ohm-cm)
,596381.822,101.9803,-0.019,5.000000e+05,0.5,-61.03723,74294.04,4.28445769452962E-12,3.51995166404027E-15,0.0374652244148868,-3.07800399549286E-05,26.6914009098379,-0.0219286658304756,-0.00082156294098423,-110.654881244878,134688.257861672
,596383.398,101.9803,-0.019,3.788642e+05,0.5,-83.56539,98187.95,4.27836694617102E-12,3.64121465434293E-15,0.0375185586270069,-3.19311380256304E-05,26.6534566429385,-0.022684112451836,-0.000851075819385169,-151.496362246974,178005.717935234
,596384.989,101.9803,-0.019,2.870762e+05,0.5,-87.61741,129657.9,4.27586284843915E-12,2.88945007049675E-15,0.0375405408814628,-2.53683343786448E-05,26.6378565644119,-0.0180007542936085,-0.000675758361040862,-158.842301633507,235057.841369279
,596386.565,101.9803,-0.019,2.175258e+05,0.5,-67.54955,171166.3,4.27455616572342E-12,1.68692286650084E-15,0.0375520278932027,-1.48196378946866E-05,26.6297161660898,-0.010509226078072,-0.000394642812282558,-122.461118130605,310308.750898838
,596387.36,101.9803,-0.019,1.648255e+05,0.5,-241.7237,225724.5,4.27776153495843E-12,4.58096638135351E-15,0.0375238525978538,-4.01835179088129E-05,26.6496850399627,-0.0285385967039219,-0.00107087932413185,-438.222824292198,409217.746964589
,596388.171,101.9803,-0.019,1.248930e+05,0.5,-176.9736,298053,4.27551592637296E-12,2.53865401572055E-15,0.0375435908877928,-2.22920904548516E-05,26.6356953023307,-0.0158153579603512,-0.000593765538343852,-320.836851401653,540342.661678447
,596388.967,101.9803,-0.019,9.463495e+04,0.5,-19.52583,393398.6,4.27499664658613E-12,2.12183921782667E-16,0.0375481644175419,-1.86365451028288E-06,26.6324602826473,-0.00132186767304389,-4.96337048479583E-05,-35.3985329913836,713195.460621348
,596389.763,101.9803,-0.019,7.170755e+04,0.5,167.34,519273.5,4.27423892334564E-12,-1.37740736130894E-15,0.0375548170270276,1.21023373642267E-05,26.6277398031299,0.0085810001447325,0.000322257923810863,303.372021101184,941395.071108437
,596390.558,101.9803,-0.019,5.433485e+04,0.5,635.0019,685433.3,4.27342255456342E-12,-3.95900146907165E-15,0.0375619629348231,3.47983061682913E-05,26.6226539724343,0.0246638671560578,0.0009264240590587,1151.20001079295,1242627.49821354
,596391.369,101.9803,-0.019,4.117107e+04,0.5,707.5871,904125.8,4.27561598652154E-12,-3.34618337029694E-15,0.0375427025147799,2.93816767518368E-05,26.6363186590614,0.0208461206113587,0.000782620184049609,1282.79029898486,1639096.8762742
,596392.165,101.9803,-0.019,3.119651e+04,0.5,1321.226,1193108,4.27596302047031E-12,-4.73512332302181E-15,0.037539632535417,4.15707031854945E-05,26.6384806181508,0.0294989667265637,0.00110738172906392,2395.26115663579,2162995.01226241
,596392.961,101.9803,-0.019,2.363846e+04,0.5,2182.883,1574279,4.27679175456385E-12,-5.9301661367379E-15,0.0375323321685377,5.20420394612734E-05,26.643643482512,0.0369438685366675,0.00138659221141869,3957.366006558,2854022.95928739
,596393.772,101.9803,-0.019,1.791157e+04,0.5,3699.737,2076893,4.27830311675455E-12,-7.62128638224123E-15,0.0375190264952276,6.68356677635169E-05,26.6530589971531,0.0474792435310583,0.00178138064888273,6707.28272518724,3765215.88993009
,596394.567,101.9803,-0.019,1.357207e+04,0.5,5731.555,2739927,4.27988963063086E-12,-8.95294758287008E-15,0.0375050734507131,7.84555177060564E-05,26.6629426932801,0.0557752533218524,0.00209186412630701,10390.7817879921,4967235.51846363
,596395.363,101.9803,-0.019,1.028394e+04,0.5,8793.731,3614152,4.28204165457377E-12,-1.04187987780029E-14,0.0374861666527703,9.12090210277909E-05,26.6763494154193,0.0649072426453577,0.00243313811926006,15942.2250895789,6552124.99585806
,596397.048,101.9803,-0.019,7.792469e+03,0.5,13052.05,4766690,4.28475622097054E-12,-1.17324290931272E-14,0.0374623585546521,0.000102578639889157,26.6932606758771,0.073090923262176,0.00273817890401935,23662.1655791425,8641570.33143782
,596399.31,101.9803,-0.019,5.904585e+03,0.5,18008.88,6289232,4.28579621347498E-12,-1.2272148604619E-14,0.0374532416474323,0.000107245357531669,26.699739642145,0.0764532787543269,0.00286344660206524,32648.4422335885,11401798.870648
,596401.681,101.9803,-0.019,4.474074e+03,0.5,24414.19,8294064,4.28892012654047E-12,-1.262475318061E-14,0.0374259444827683,0.00011016603193944,26.7192010587311,0.0786499418495036,0.00294357386198129,44260.6798365503,15036374.7987485
,596404.052,101.9803,-0.019,3.390107e+03,0.5,33601.95,10940400,4.29109585809092E-12,-1.31795170623358E-14,0.0374069395033997,0.000114890324928363,26.7327554750016,0.0821060210625965,0.0030713639355051,60917.2432439401,19833938.4466081
,596406.423,101.9803,-0.019,2.568774e+03,0.5,45359.56,14430900,4.29332945826635E-12,-1.3494898804787E-14,0.0373874618856108,0.000117517190240947,26.7466704023986,0.0840707925990633,0.00314322460830579,82232.7082195556,26161893.7451242
,596408.795,101.9803,-0.019,1.946446e+03,0.5,62130.17,19035490,4.29545968626061E-12,-1.4020003715981E-14,0.0373688915941873,0.000121968785014645,26.7599413396975,0.0873421017596834,0.00326391230275659,112636.280890762,34509591.6932675
,596411.181,101.9803,-0.019,1.474880e+03,0.5,84819.66,25105910,4.29817229375654E-12,-1.45212626261247E-14,0.0373452793994872,0.00012617004925412,26.7768403965554,0.0904648546222819,0.00337847383345196,153770.23833701,45514704.5433515
,596413.568,101.9803,-0.019,1.117550e+03,0.5,116217.6,33112650,4.30082594478984E-12,-1.50948857708823E-14,0.0373222032500423,0.000130992140116606,26.7933721652539,0.0940384236523689,0.00350976439517828,210691.814267533,60030187.3701215
,596415.862,101.9803,-0.019,8.467957e+02,0.5,159247.4,43680130,4.30276741558178E-12,-1.56868700650872E-14,0.0373053266300731,0.000136006378002765,26.8054671791289,0.0977263793413989,0.00364576295903881,288700.881995391,79188056.1734342
,596418.155,101.9803,-0.019,6.416440e+02,0.5,216106.6,57612640,4.30526698797199E-12,-1.61491750918352E-14,0.0372836386966516,0.000139851956000659,26.8210390655909,0.100606456516001,0.00375102755228714,391781.379319381,104446414.711216
,596420.339,101.9803,-0.019,4.861923e+02,0.5,301130.8,75987660,4.30784923260452E-12,-1.70715361638138E-14,0.0372612289517304,0.000147662182033474,26.8371259852545,0.106352600114814,0.00396289081674577,545922.429854288,137758635.072007
,596422.133,101.9803,-0.019,3.684033e+02,0.5,396592.1,100215600,4.31076814067993E-12,-1.70593858593407E-14,0.0372360002444888,0.000147357332915857,26.855310257621,0.106276905903087,0.00395738886959715,718984.982250287,181681660.797585
,596424.52,101.9803,-0.019,2.791500e+02,0.5,553273.6,132150400,4.31426793085397E-12,-1.8062529886161E-14,0.037205724436918,0.000155769071450571,26.8771133209946,0.112526312782365,0.00418669637019638,1003034.12366397,239576514.505378
,596426.891,101.9803,-0.019,2.115173e+02,0.5,781861.6,174292300,4.31700624767556E-12,-1.93657517401377E-14,0.0371820280151089,0.000166795664037584,26.8941725423277,0.120645150558116,0.00448592163853481,1417443.13262463,315975901.239237
,596429.309,101.9803,-0.019,1.602760e+02,0.5,1084379,229858900,4.32001284910218E-12,-2.03800297195217E-14,0.0371560712015464,0.000175286940525086,26.9129031285012,0.12696391995951,0.00471758544045934,1965879.34068173,416713033.71038
,596431.711,101.9803,-0.019,1.214445e+02,0.5,1546037,303133300,4.32312202593114E-12,-2.20487376596517E-14,0.0371292091970828,0.000189365969358794,26.9322727409838,0.137359670322107,0.0051001885968978,2802822.81216213,549552778.080982
,596434.02,101.9803,-0.019,9.202165e+01,0.5,2195886,399787600,4.32599912199309E-12,-2.37611194244067E-14,0.0371043613993717,0.000203800587451488,26.950196532026,0.148027500757714,0.00549263158737289,3980939.24900081,724778129.695182
,596436.329,101.9803,-0.019,6.972812e+01,0.5,3157310,527142400,4.32983882125143E-12,-2.59334923708003E-14,0.037071245786003,0.000222037565243481,26.9741171678648,0.161560993529018,0.00598948215890052,5723912.48920151,955660662.699468
,596438.653,101.9803,-0.019,5.283509e+01,0.5,4824931,694877100,4.33483660107195E-12,-3.00992614326284E-14,0.0370280482071483,0.000257107015994863,27.005252437334,0.187512985602372,0.00694357462636199,8747155.90500632,1259748238.57972
,596441.118,101.9803,-0.019,4.003407e+01,0.5,6488404,916408100,4.33787856289349E-12,-3.07132909661016E-14,0.037002011157455,0.00026198371359013,27.0242033124085,0.191338279167376,0.00708025605622648,11762879.3785168,1661363555.93699
,596443.489,101.9803,-0.019,3.033521e+01,0.5,9550765,1208104000,4.34253198684102E-12,-3.43302418593943E-14,0.0369619029570821,0.000292205347466688,27.0531933067188,0.213871232751521,0.00790558180421553,17314658.0680797,2190181380.30611
,596445.829,101.9803,-0.019,2.298591e+01,0.5,13993680,1592665000,4.34713310685421E-12,-3.81953452952904E-14,0.036922238733361,0.000324410967603519,27.0818574569246,0.237950132047741,0.00878632983081816,25369254.1188193,2887355085.37778
,596448.279,101.9803,-0.019,1.741690e+01,0.5,20770740,2099108000,4.35281296745639E-12,-4.30712218788481E-14,0.03687329630175,0.000364862432245797,27.1172419669965,0.268325966274042,0.00989503160390032,37655440.2627418,3805489640.66968
,596450.759,101.9803,-0.019,1.319742e+01,0.5,30538060,2766398000,4.35879195196791E-12,-4.81163773819649E-14,0.0368218352936499,0.000406473477607922,27.1544899652284,0.299756377725672,0.0110389249847636,55362692.6180783,5015225005.55918
,596453.146,101.9803,-0.019,1.000008e+01,0.5,44425980,3644780000,4.36600565575217E-12,-5.32169513502414E-14,0.0367600148391171,0.000448065365822442,27.1994300424747,0.331532036248657,0.012188933214076,80540213.5891047,6607650741.41971
,596502.13,99.9832,-0.019,5.000000e+05,0.5,-61.94548,74295.98,4.28434573318352E-12,3.57214283906081E-15,0.0374662027239862,-3.12380550268619E-05,26.690703410787,-0.0222538074646682,-0.000833766241457479,-112.301454916236,134691.77490315
,596503.721,99.9832,-0.019,3.788642e+05,0.5,-85.02534,98191.84,4.27819734401965E-12,3.70453577163202E-15,0.0375200450333638,-3.24889989410227E-05,26.6524000520371,-0.0230785916247264,-0.000865910446326294,-154.143117250002,178012.77014727
,596505.297,99.9832,-0.019,2.870762e+05,0.5,-89.68483,129657.3,4.27588254209998E-12,2.95765682987541E-15,0.037540367160274,-2.59669254789877E-05,26.6379792523771,-0.0184256701380714,-0.000691706753109929,-162.590343846158,235056.753624492
,596506.873,99.9832,-0.019,2.175258e+05,0.5,-74.91247,171167.5,4.27452604516524E-12,1.87077163668722E-15,0.0375522911601745,-1.64349826045706E-05,26.6295285204293,-0.0116545708525322,-0.000437655921830955,-135.809414542738,310310.926388413
,596507.668,99.9832,-0.019,1.648255e+05,0.5,-250.0815,225734.6,4.27756979127913E-12,4.73893266587298E-15,0.0375255315955312,-4.15728967987532E-05,26.6484905113243,-0.0295226982474452,-0.00110785630559072,-453.374746593856,409236.05733517
,596508.479,99.9832,-0.019,1.248930e+05,0.5,-193.1362,298070.4,4.27526605344225E-12,2.77017992914034E-15,0.0375457826405396,-2.43279768310432E-05,26.6341386389102,-0.0172577227627845,-0.00064795497976317,-350.138157892928,540374.20627727
,596509.275,99.9832,-0.019,9.463495e+04,0.5,-50.08335,393416,4.27480751331777E-12,5.4419922136396E-16,0.0375498251709377,-4.7802352636265E-06,26.6312820163996,-0.00339026327901267,-0.000127303795473494,-90.7965047987211,713227.005220172
,596510.071,99.9832,-0.019,7.170755e+04,0.5,138.9893,519302.8,4.2739979007717E-12,-1.14391830051702E-15,0.0375569360570549,1.00519624633544E-05,26.6262382758403,0.00712640528722789,0.000267645966861723,251.974810878683,941448.189312203
,596510.882,99.9832,-0.019,5.433485e+04,0.5,604.7526,685511.9,4.27293291072079E-12,-3.76954402598112E-15,0.0375662702398325,3.31406349034077E-05,26.6196035793535,0.0234835813580819,0.000882191250071662,1096.36081348271,1242769.99278064
,596511.677,99.9832,-0.019,4.117107e+04,0.5,643.179,904211.4,4.27521167738159E-12,-3.04102157022861E-15,0.0375462569486156,2.67072102806419E-05,26.6337998858314,0.0189450174779583,0.000711314854026392,1166.02434062291,1639252.06119715
,596512.473,99.9832,-0.019,3.119651e+04,0.5,1183.43,1193218,4.27556986674998E-12,-4.24049724979671E-15,0.0375430935461377,3.72351265194673E-05,26.6360313411788,0.026417535245103,0.000991796972556566,2145.4496888477,2163194.43214003
,596513.269,99.9832,-0.019,2.363846e+04,0.5,2060.732,1574479,4.27624938644958E-12,-5.59690154688441E-15,0.0375371003617447,4.9129841619138E-05,26.6402646267009,0.0348676900769783,0.00130883422389247,3735.91748409158,2854385.54088306
,596514.08,99.9832,-0.019,1.791157e+04,0.5,3476.298,2077234,4.27760238190353E-12,-7.1586641683154E-15,0.0375251866527489,6.27992471289117E-05,26.6486935450531,0.0445971903373818,0.00167352257858287,6302.20837940722,3765834.09155072
,596514.875,99.9832,-0.019,1.357207e+04,0.5,5449.417,2740427,4.27911055484529E-12,-8.50913299367339E-15,0.0375119176245635,7.4593514662458E-05,26.6580891912469,0.0530103682478303,0.00198852843005853,9879.29155678948,4968141.97245282
,596515.671,99.9832,-0.019,1.028394e+04,0.5,8369.319,3614870,4.28119353481395E-12,-9.91202294787795E-15,0.0374936137849487,8.68069983786507E-05,26.6710657818435,0.0617501203634523,0.00231524757460158,15172.8051886611,6553426.66378653
,596516.467,99.9832,-0.019,7.792469e+03,0.5,12165.78,4768106,4.28348799291696E-12,-1.0929281470351E-14,0.0374734871784379,9.56132688421138E-05,26.6853598431844,0.0680874580122624,0.00255149109520636,22055.4396251486,8644137.40913519
,596518.151,99.9832,-0.019,5.904585e+03,0.5,18491.71,6287810,4.28676352758402E-12,-1.26068675724395E-14,0.0374447734418354,0.000110120676595209,26.7057658350803,0.0785385177271915,0.00294088243760546,33523.768592787,11399220.9155028
,596520.538,99.9832,-0.019,4.474074e+03,0.5,22943.97,8295954,4.28794737154242E-12,-1.18590985261307E-14,0.0374344728754926,0.000103531844875359,26.7131409700358,0.0738800510492551,0.00276568192157285,41595.3062685846,15039801.1948276
,596522.909,99.9832,-0.019,3.390107e+03,0.5,32274.25,10942720,4.29018924035862E-12,-1.26534024530139E-14,0.0374148719464226,0.000110350710875982,26.7271074095777,0.0788284216642264,0.00294938095829922,58510.2453210523,19838144.3931179
,596525.281,99.9832,-0.019,2.568774e+03,0.5,45142.39,14435020,4.29210449813104E-12,-1.34226246430823E-14,0.0373981359491113,0.000116954547918036,26.7390391210553,0.0836205375696006,0.00312728281637296,81838.998993892,26169362.9259951
,596527.652,99.9832,-0.019,1.946446e+03,0.5,60565.36,19040300,4.29437685570449E-12,-1.36599990673157E-14,0.0373783341863437,0.00011889688010148,26.7531955000717,0.0850993375425925,0.00318090366223221,109799.424357122,34518311.7806435
,596530.039,99.9832,-0.019,1.474880e+03,0.5,81735.58,25112880,4.29698287677417E-12,-1.39855081409701E-14,0.0373556473406379,0.000121582450983818,26.7694305426628,0.0871272005311322,0.003254727454597,148179.085099065,45527340.5119607
,596532.425,99.9832,-0.019,1.117550e+03,0.5,112639.1,33123650,4.29940093210354E-12,-1.46203891035953E-14,0.0373346016607932,0.000126958711673691,26.784494592496,0.0910823947497819,0.00340056424941092,204204.32306692,60050129.3578836
,596534.719,99.9832,-0.019,8.467957e+02,0.5,151822.4,43695010,4.30130738350003E-12,-1.49452948998225E-14,0.0373180350002235,0.000129665003784595,26.7963714418353,0.093106499428445,0.00347459355198683,275240.04025596,79215032.2441524
,596537.012,99.9832,-0.019,6.416440e+02,0.5,211358.6,57628430,4.30409002252694E-12,-1.57857231480237E-14,0.0372938570906537,0.000136779319222832,26.8137067825365,0.0983422162701191,0.00366760989324193,383173.692238059,104475040.528195
,596539.196,99.9832,-0.019,4.861923e+02,0.5,290293.1,76014970,4.30630637121671E-12,-1.64453268356253E-14,0.0372746206545763,0.000142347818872269,26.8275142362804,0.102451428619178,0.00381889383104407,526274.677057059,137808145.588896
,596540.99,99.9832,-0.019,3.684033e+02,0.5,379079.8,100253000,4.30916585626477E-12,-1.62939536069711E-14,0.0372498965481495,0.000140850481616442,26.8453283138731,0.101508400627985,0.00378123148434461,687236.793860599,181749463.555976
,596543.361,99.9832,-0.019,2.791500e+02,0.5,522778.7,132225100,4.31183878175658E-12,-1.70477274960373E-14,0.0372267555319085,0.000147183514039233,26.8619801589818,0.106204276396375,0.00395370243622429,947749.676154235,239711938.731362
,596545.748,99.9832,-0.019,2.115173e+02,0.5,731060.2,174402600,4.31428699124127E-12,-1.80846129052792E-14,0.0372055584733682,0.000155958128024767,26.8772320637797,0.112663886020009,0.00419179645257582,1325344.86925204,316175864.989252
,596548.15,99.9832,-0.019,1.602760e+02,0.5,1018183,230000800,4.3173590755384E-12,-1.9112375329168E-14,0.0371790089538088,0.000164586535671249,26.8963705964598,0.119066661085593,0.00442686721089666,1845872.08414526,416970285.352511
,596550.553,99.9832,-0.019,1.214445e+02,0.5,1469280,303323900,4.32041650984675E-12,-2.09277988631546E-14,0.0371525547921492,0.000179964406711799,26.9154178623445,0.130376423212235,0.00484393086070699,2663669.43446604,549898318.341661
,596552.877,99.9832,-0.019,9.202165e+01,0.5,2053517,400065500,4.32301064737961E-12,-2.21898060581956E-14,0.0371301533499797,0.000190587294122563,26.9315788726384,0.138238501074958,0.00513295197911342,3722837.35302761,725281936.822373
,596555.17,99.9832,-0.019,6.972812e+01,0.5,2937831,527629200,4.32586510811402E-12,-2.40863481710938E-14,0.0371054799558376,0.000206602722677476,26.9493616496607,0.150053617359662,0.00556798410702061,5326017.25901586,956543186.30334
,596557.495,99.9832,-0.019,5.283509e+01,0.5,4314990,695778500,4.32926292124681E-12,-2.68486683801681E-14,0.0370760812804125,0.00022993369292694,26.9705294144072,0.167262375479945,0.00620167194013612,7822679.79760607,1261382393.83142
,596559.96,99.9832,-0.019,4.003407e+01,0.5,6053396,917246400,4.33394254033893E-12,-2.86019879041417E-14,0.037035859380701,0.000244419300017638,26.9996825997573,0.17818524079314,0.00659953094392085,10974249.9046601,1662883316.69526
,596562.331,99.9832,-0.019,3.033521e+01,0.5,8610786,1209517000,4.3375101351088E-12,-3.08795755216776E-14,0.0370051336465578,0.000263446720246105,27.0219080735688,0.192374202043604,0.00711919386002842,15610562.6394752,2192743019.27956
,596564.671,99.9832,-0.019,2.298591e+01,0.5,13004410,1594518000,4.34212766286381E-12,-3.54130893475161E-14,0.0369651962343878,0.000301477040436317,27.0506744410553,0.220617177860648,0.00815569971615247,23575798.6430528,2890714403.86171
,596567.12,99.9832,-0.019,1.741690e+01,0.5,18787980,2101308000,4.34833384199181E-12,-3.88788360662337E-14,0.0369119418844755,0.000330032925152662,27.0893378208888,0.242208156630109,0.00894108812225528,34060878.83954,3809478038.22211
,596569.601,99.9832,-0.019,1.319742e+01,0.5,28171810,2769827000,4.35347597459337E-12,-4.42790463071554E-14,0.0368674766197433,0.000374977768110012,27.1213723822231,0.275850495244373,0.0101709637461112,51072899.1142498,5021441467.01703
,596571.987,99.9832,-0.019,1.000008e+01,0.5,40927140,3649381000,4.36060056087879E-12,-4.89033372068208E-14,0.0368064189645444,0.000412777252323219,27.1657572734787,0.304658995905793,0.0112148169785506,74197138.638049,6615991931.02821
,596622.298,97.9760,-0.019,5.000000e+05,0.5,-64.70538,74310.81,4.28349044836546E-12,3.72980562569372E-15,0.0374736812414833,-3.26298257915511E-05,26.685375140187,-0.02323601827094,-0.000870739802190287,-117.304899645752,134718.66032847
,596623.889,97.9760,-0.019,3.788642e+05,0.5,-82.56947,98210.45,4.27738684771212E-12,3.59617092682663E-15,0.0375271560930819,-3.15505874294746E-05,26.6473508058028,-0.0224034981301807,-0.000840740165634105,-149.690850933152,178046.508364747
,596625.464,97.9760,-0.019,2.870762e+05,0.5,-96.26247,129682.3,4.27505793240891E-12,3.17335238476472E-15,0.0375476055431418,-2.78713845464533E-05,26.6328420823015,-0.0197694146538293,-0.000742294592245819,-174.514999881033,235102.076323952
,596626.26,97.9760,-0.019,2.175258e+05,0.5,53.29987,170791.1,4.28394691364101E-12,-1.33691868946313E-15,0.0374697130866927,1.1693412809321E-05,26.6882188367619,0.00832876300071233,0.000312076390397392,96.6277595693222,309628.547825352
,596627.071,97.9760,-0.019,1.648255e+05,0.5,-259.0219,225783.9,4.27663540275094E-12,4.90620556925368E-15,0.0375337270990458,-4.30591255943242E-05,26.6426694388363,-0.0305647783527493,-0.00114721155937159,-469.582869083715,409325.433698504
,596627.867,97.9760,-0.019,1.248930e+05,0.5,-198.1775,298136.3,4.27432095524707E-12,2.84123148073038E-15,0.0375540835891612,-2.49629931024534E-05,26.6282508471229,-0.0177003611511101,-0.000664721135936818,-359.277570884307,540493.676913045
,596628.662,97.9760,-0.019,9.463495e+04,0.5,-81.56446,393508.9,4.27379819785735E-12,8.85850465280984E-16,0.0375586920669419,-7.78496861632964E-06,26.6249941625989,-0.00551868908524187,-0.000207274752870901,-147.868860285806,713395.424371362
,596629.458,97.9760,-0.019,7.170755e+04,0.5,124.0776,519479.1,4.27254746040085E-12,-1.02049810044838E-15,0.0375696863981408,8.97352082313601E-06,26.6172022931805,0.00635751963698315,0.000238850032657714,224.941270977556,941767.804988791
,596630.269,97.9760,-0.019,5.433485e+04,0.5,550.3062,685661.1,4.2720036925244E-12,-3.4286765260842E-15,0.0375744464473057,3.01569548593617E-05,26.6138147171027,0.0213600381361476,0.000802592126051777,997.654500528938,1243040.47865102
,596631.065,97.9760,-0.019,4.117107e+04,0.5,575.0602,904435.3,4.27415375012196E-12,-2.7176025862501E-15,0.0375555541184266,2.38786615940943E-05,26.6272091892641,0.016930175372213,0.000635822374469462,1042.53122462562,1639657.97129351
,596631.861,97.9760,-0.019,3.119651e+04,0.5,1082.392,1193584,4.2742594975803E-12,-3.87607766701374E-15,0.0375546092727173,3.40560937813468E-05,26.6278679769116,0.0241472667824513,0.000906841914770976,1962.2770925287,2163857.95646012
,596632.672,97.9760,-0.019,2.363846e+04,0.5,1968.316,1574881,4.27515848777618E-12,-5.34317377251085E-15,0.0375466844300907,4.69265549020519E-05,26.6334685241555,0.0332870116736386,0.0012498188752039,3568.37578036213,2855114.32989037
,596633.467,97.9760,-0.019,1.791157e+04,0.5,3395.885,2077930,4.27617015975383E-12,-6.98838849381626E-15,0.0375377598774845,6.13465880475047E-05,26.6397710586347,0.0435364035080352,0.00163426342562069,6156.4270101422,3767095.87550367
,596634.263,97.9760,-0.019,1.357207e+04,0.5,5225.832,2741413,4.27757286410652E-12,-8.15414428821178E-15,0.0375254143353964,7.15330054417826E-05,26.6485096544863,0.0507988524548193,0.00190625491306855,9473.95252644463,4969929.4997195
,596635.059,97.9760,-0.019,1.028394e+04,0.5,8089.813,3616082,4.27976013086246E-12,-9.57457799450698E-15,0.0375061847100186,8.3907948062989E-05,26.6621359330125,0.0596478989908557,0.0022371763140327,14666.0865312575,6555623.90825632
,596635.87,97.9760,-0.019,7.792469e+03,0.5,11824.16,4769910,4.28186952319363E-12,-1.06143533822159E-14,0.0374876651708881,9.29284097618211E-05,26.6752770678776,0.0661255126605985,0.00247890631060125,21436.1140015763,8647407.89512818
,596636.665,97.9760,-0.019,5.904585e+03,0.5,17837.07,6293374,4.28297621806127E-12,-1.21390762109314E-14,0.0374779078271668,0.000106222205349105,26.6821715778723,0.0756242616737094,0.00283426187606203,32336.966513824,11409307.9354945
,596638.444,97.9760,-0.019,4.474074e+03,0.5,22364.76,8299706,4.2860106064893E-12,-1.15492763926322E-14,0.0374514033143823,0.000100918230933646,26.7010752720673,0.0719499148767101,0.00269464484645601,40545.2518384303,15046603.2255625
,596640.815,97.9760,-0.019,3.390107e+03,0.5,31172.48,10947890,4.28816578994906E-12,-1.22099109804603E-14,0.0374325489854004,0.000106583586846088,26.7145016774283,0.0760655495487805,0.00284735049402214,56512.8376977187,19847517.1273661
,596643.186,97.9760,-0.019,2.568774e+03,0.5,43365.95,14441470,4.29019078544043E-12,-1.28829128261784E-14,0.0374148465582321,0.000112352161179019,26.7271170351595,0.0802582300133488,0.00300287643847891,78618.4767447885,26181056.1824556
,596645.557,97.9760,-0.019,1.946446e+03,0.5,58360.12,19048570,4.29251557793047E-12,-1.31512089479626E-14,0.0373945691628788,0.000114567736249698,26.7416000742762,0.0819296666010503,0.0030637533421144,105801.527166892,34533304.5296246
,596647.944,97.9760,-0.019,1.474880e+03,0.5,79410.25,25125050,4.29490410994228E-12,-1.35744768307543E-14,0.0373737503311406,0.000118123500539639,26.7564801991505,0.0845665493893382,0.00316060067542154,143963.475789711,45549403.6020575
,596650.331,97.9760,-0.019,1.117550e+03,0.5,109077.9,33138910,4.29742425419691E-12,-1.41451246603122E-14,0.0373518016378894,0.000122944782549503,26.7721802446281,0.088121582740818,0.00329153553934031,197748.195174333,60077794.3336336
,596652.624,97.9760,-0.019,8.467957e+02,0.5,148028.4,43716320,4.29921327376491E-12,-1.45576220087643E-14,0.0373362349577439,0.000126424711019109,26.7833255147952,0.0906913670371684,0.00338611301225721,268361.867386008,79253665.3131715
,596654.917,97.9760,-0.019,6.416440e+02,0.5,197603.9,57657730,4.30191014562615E-12,-1.47434562932897E-14,0.0373128183917468,0.000127878056146173,26.8001265414789,0.0918490812088811,0.00342718834057463,358237.686867911,104528158.731961
,596657.101,97.9760,-0.019,4.861923e+02,0.5,276134.9,76053040,4.30415678653806E-12,-1.5627618617678E-14,0.0372932886196931,0.000135405218827151,26.8141227103188,0.0973572534799611,0.003630820017188,500607.163317637,137877162.995633
,596658.895,97.9760,-0.019,3.684033e+02,0.5,360565.4,100303800,4.30698935485043E-12,-1.54824776282393E-14,0.0372687717413571,0.000133971291121883,26.8317691014891,0.0964530512182594,0.00359473320053677,653671.890385783,181841559.281277
,596661.282,97.9760,-0.019,2.791500e+02,0.5,496121.6,132298800,4.30944353798066E-12,-1.61604490983488E-14,0.0372475050861361,0.00013967845376785,26.8470582210243,0.100676691549037,0.0037500083145123,899422.806883909,239845550.049369
,596663.654,97.9760,-0.019,2.115173e+02,0.5,688042.2,174501500,4.3118505675616E-12,-1.70012014256401E-14,0.0372266569531673,0.000146781035972198,26.8620535824276,0.10591442734516,0.00394290135041819,1247357.19383832,316355161.588313
,596666.072,97.9760,-0.019,1.602760e+02,0.5,959326.6,230144700,4.31466919536151E-12,-1.79851064539435E-14,0.0372022700006767,0.000155072557360787,26.8796131267123,0.112043978723665,0.00416836277350728,1739170.84700686,417231162.8106
,596668.458,97.9760,-0.019,1.214445e+02,0.5,1377870,303522300,4.31760476135867E-12,-1.96002009491008E-14,0.037176855768336,0.000168768074891094,26.8979011749354,0.122105726966052,0.00453960054994312,2497951.51616283,550257999.28457
,596670.783,97.9760,-0.019,9.202165e+01,0.5,1905342,400350000,4.31995456584972E-12,-2.05594876293374E-14,0.0371565578478133,0.000176835144855422,26.9125400343202,0.128081910463524,0.00475919070813039,3454209.71333197,725797709.14222
,596673.092,97.9760,-0.019,6.972812e+01,0.5,2743157,527998000,4.3228608810421E-12,-2.24589602344266E-14,0.0371314157854083,0.000192912289689835,26.93064585529,0.13991528318755,0.00519539278557873,4973091.21123378,957211786.765765
,596675.416,97.9760,-0.019,5.283509e+01,0.5,3706187,696168000,4.32688451795845E-12,-2.30350190628683E-14,0.0370968366410031,0.000197492291659498,26.9557123896585,0.143504026088949,0.0053236962916997,6718975.98164775,1262088521.489
,596677.881,97.9760,-0.019,4.003407e+01,0.5,5585212,918041000,4.33021966699033E-12,-2.63443515558787E-14,0.0370679431194477,0.000225515331805504,26.9764897683259,0.164120572362162,0.00608383721424207,10125475.3957128,1664323853.37488
